Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Packet Length Variance,FIN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Active Std,Active Max,Active Min,Idle Std
0.000145,1,54,54,54,54.0,58,58,772413.7931034482,13793.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6896.551724137931,6896.551724137931,54,4.0,0,0,0,1,0,1.0,151,64240,0.0,0.0,0.0,0.0,0.0
0.985277,4,216,54,54,54.0,58,58,454.6944666322263,8.119544047004041,0.1407538571428571,0.2518378827593138,2.7e-05,0.328416,0.038817,0.985169,0.3283896666666666,0.2939269211060614,0.731439,0.038814,0,0,80,4.0597720235020205,4.0597720235020205,54,4.0,0,0,0,4,0,1.0,166,64240,0.0,0.0,0.0,0.0,0.0
3.617695,2,108,54,54,54.0,58,58,61.917878649250426,1.1056764044509004,1.2058983333333333,1.7052457502722462,6.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.5528382022254502,0.5528382022254502,54,4.0,0,0,0,2,0,1.0,1288,64240,0.0,0.0,0.0,0.0,0.0
9.2e-05,1,54,54,54,54.0,58,58,1217391.3043478262,21739.130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,10869.565217391304,10869.565217391304,54,4.0,0,0,0,1,0,1.0,1079,64240,0.0,0.0,0.0,0.0,0.0
5.262333,2,108,54,54,54.0,58,58,42.56667147442019,0.760119133471789,1.7541110000000002,2.4805270530284487,7.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.3800595667358945,0.3800595667358945,54,4.0,0,0,0,2,0,1.0,186,64240,0.0,0.0,0.0,0.0,0.0
7.107405,2,108,54,54,54.0,58,58,31.516425474557877,0.5627933120456763,2.369135,3.350338397611302,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.2813966560228381,0.2813966560228381,54,4.0,0,0,0,2,0,1.0,1127,64240,0.0,0.0,0.0,0.0,0.0
0.000191,1,54,54,54,54.0,58,58,586387.4345549739,10471.204188481675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5235.602094240838,5235.602094240838,54,4.0,0,0,0,1,0,1.0,2527,64240,0.0,0.0,0.0,0.0,0.0
5.620833,3,162,54,54,54.0,58,58,59.77761659170447,1.0674574391375795,1.1241666,1.4444727191966764,9e-06,2.8103875,2.119201,5.620728,2.810364,0.691114,3.501478,2.11925,0,0,60,0.5337287195687899,0.5337287195687899,54,4.0,0,0,0,3,0,1.0,795,64240,0.0,0.0,0.0,0.0,0.0
0.000142,1,54,54,54,54.0,58,58,788732.3943661972,14084.50704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7042.2535211267605,7042.2535211267605,54,4.0,0,0,0,1,0,1.0,1476,64240,0.0,0.0,0.0,0.0,0.0
0.000186,1,54,54,54,54.0,58,58,602150.5376344086,10752.688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5376.344086021506,5376.344086021506,54,4.0,0,0,0,1,0,1.0,789,64240,0.0,0.0,0.0,0.0,0.0
9.3e-05,1,54,54,54,54.0,58,58,1204301.0752688171,21505.376344086024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,10752.688172043012,10752.688172043012,54,4.0,0,0,0,1,0,1.0,2979,64240,0.0,0.0,0.0,0.0,0.0
0.000127,1,54,54,54,54.0,58,58,881889.7637795276,15748.031496062991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7874.015748031496,7874.015748031496,54,4.0,0,0,0,1,0,1.0,854,64240,0.0,0.0,0.0,0.0,0.0
0.000142,1,54,54,54,54.0,58,58,788732.3943661972,14084.50704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7042.2535211267605,7042.2535211267605,54,4.0,0,0,0,1,0,1.0,1622,64240,0.0,0.0,0.0,0.0,0.0
0.000183,1,54,54,54,54.0,58,58,612021.8579234972,10928.96174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5464.48087431694,5464.48087431694,54,4.0,0,0,0,1,0,1.0,3506,64240,0.0,0.0,0.0,0.0,0.0
0.000129,1,54,54,54,54.0,58,58,868217.0542635659,15503.87596899225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7751.937984496125,7751.937984496125,54,4.0,0,0,0,1,0,1.0,4063,64240,0.0,0.0,0.0,0.0,0.0
0.000142,1,54,54,54,54.0,58,58,788732.3943661972,14084.50704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7042.2535211267605,7042.2535211267605,54,4.0,0,0,0,1,0,1.0,1898,64240,0.0,0.0,0.0,0.0,0.0
3.656152,2,108,54,54,54.0,58,58,61.26659941928016,1.0940464182014311,1.2187173333333334,1.7234346578969053,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.5470232091007157,0.5470232091007157,54,4.0,0,0,0,2,0,1.0,3104,64240,0.0,0.0,0.0,0.0,0.0
0.000157,1,54,54,54,54.0,58,58,713375.7961783439,12738.853503184711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6369.426751592357,6369.426751592357,54,4.0,0,0,0,1,0,1.0,742,64240,0.0,0.0,0.0,0.0,0.0
3.819798,2,108,54,54,54.0,58,58,58.64184441166784,1.0471757930654972,1.273266,1.8005399388672276,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.5235878965327486,0.5235878965327486,54,4.0,0,0,0,2,0,1.0,2725,64240,0.0,0.0,0.0,0.0,0.0
0.000204,1,54,54,54,54.0,58,58,549019.6078431372,9803.921568627453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,4901.9607843137255,4901.9607843137255,54,4.0,0,0,0,1,0,1.0,1687,64240,0.0,0.0,0.0,0.0,0.0
4.522123,2,108,54,54,54.0,58,58,49.53425636587063,0.8845402922476899,1.5073743333333336,2.1316580092301134,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.4422701461238449,0.4422701461238449,54,4.0,0,0,0,2,0,1.0,999,64240,0.0,0.0,0.0,0.0,0.0
0.000129,1,54,54,54,54.0,58,58,868217.0542635659,15503.87596899225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7751.937984496125,7751.937984496125,54,4.0,0,0,0,1,0,1.0,3872,64240,0.0,0.0,0.0,0.0,0.0
9.1e-05,1,54,54,54,54.0,58,58,1230769.2307692308,21978.021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,10989.010989010989,10989.010989010989,54,4.0,0,0,0,1,0,1.0,2352,64240,0.0,0.0,0.0,0.0,0.0
0.000124,1,54,54,54,54.0,58,58,903225.8064516129,16129.032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,8064.516129032258,8064.516129032258,54,4.0,0,0,0,1,0,1.0,2605,64240,0.0,0.0,0.0,0.0,0.0
9.5e-05,1,54,54,54,54.0,58,58,1178947.3684210526,21052.631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,10526.315789473683,10526.315789473683,54,4.0,0,0,0,1,0,1.0,576,64240,0.0,0.0,0.0,0.0,0.0
9.9e-05,1,54,54,54,54.0,58,58,1131313.1313131314,20202.020202020205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,10101.010101010104,10101.010101010104,54,4.0,0,0,0,1,0,1.0,1085,64240,0.0,0.0,0.0,0.0,0.0
0.000139,1,54,54,54,54.0,58,58,805755.3956834533,14388.489208633096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7194.244604316547,7194.244604316547,54,4.0,0,0,0,1,0,1.0,3429,64240,0.0,0.0,0.0,0.0,0.0
0.000122,1,54,54,54,54.0,58,58,918032.786885246,16393.44262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,8196.72131147541,8196.72131147541,54,4.0,0,0,0,1,0,1.0,1086,64240,0.0,0.0,0.0,0.0,0.0
0.000188,1,54,54,54,54.0,58,58,595744.6808510638,10638.297872340429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5319.148936170213,5319.148936170213,54,4.0,0,0,0,1,0,1.0,357,64240,0.0,0.0,0.0,0.0,0.0
0.000145,1,54,54,54,54.0,58,58,772413.7931034482,13793.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6896.551724137931,6896.551724137931,54,4.0,0,0,0,1,0,1.0,1929,64240,0.0,0.0,0.0,0.0,0.0
5.594161,2,108,54,54,54.0,58,58,40.04175067539172,0.7150312620605664,1.864720333333333,2.63697560692982,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.3575156310302832,0.3575156310302832,54,4.0,0,0,0,2,0,1.0,438,64240,0.0,0.0,0.0,0.0,0.0
0.000177,1,54,54,54,54.0,58,58,632768.3615819209,11299.435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5649.717514124294,5649.717514124294,54,4.0,0,0,0,1,0,1.0,3604,64240,0.0,0.0,0.0,0.0,0.0
6.499562,2,108,54,54,54.0,58,58,34.46386079554284,0.6154260856346936,2.1665206666666665,3.063833814656112,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.3077130428173468,0.3077130428173468,54,4.0,0,0,0,2,0,1.0,1940,64240,0.0,0.0,0.0,0.0,0.0
0.000122,1,54,54,54,54.0,58,58,918032.786885246,16393.44262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,8196.72131147541,8196.72131147541,54,4.0,0,0,0,1,0,1.0,1341,64240,0.0,0.0,0.0,0.0,0.0
0.000139,1,54,54,54,54.0,58,58,805755.3956834533,14388.489208633096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7194.244604316547,7194.244604316547,54,4.0,0,0,0,1,0,1.0,3326,64240,0.0,0.0,0.0,0.0,0.0
0.000151,1,54,54,54,54.0,58,58,741721.8543046357,13245.03311258278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6622.51655629139,6622.51655629139,54,4.0,0,0,0,1,0,1.0,1627,64240,0.0,0.0,0.0,0.0,0.0
0.000183,1,54,54,54,54.0,58,58,612021.8579234972,10928.96174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5464.48087431694,5464.48087431694,54,4.0,0,0,0,1,0,1.0,3187,64240,0.0,0.0,0.0,0.0,0.0
0.000106,1,54,54,54,54.0,58,58,1056603.7735849055,18867.924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,9433.962264150943,9433.962264150943,54,4.0,0,0,0,1,0,1.0,3476,64240,0.0,0.0,0.0,0.0,0.0
0.000146,1,54,54,54,54.0,58,58,767123.2876712328,13698.6301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6849.315068493151,6849.315068493151,54,4.0,0,0,0,1,0,1.0,1192,64240,0.0,0.0,0.0,0.0,0.0
0.000162,1,54,54,54,54.0,58,58,691358.024691358,12345.679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6172.839506172839,6172.839506172839,54,4.0,0,0,0,1,0,1.0,2204,64240,0.0,0.0,0.0,0.0,0.0
0.000214,1,54,54,54,54.0,58,58,523364.4859813084,9345.794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,4672.897196261682,4672.897196261682,54,4.0,0,0,0,1,0,1.0,2683,64240,0.0,0.0,0.0,0.0,0.0
0.000177,1,54,54,54,54.0,58,58,632768.3615819209,11299.435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5649.717514124294,5649.717514124294,54,4.0,0,0,0,1,0,1.0,912,64240,0.0,0.0,0.0,0.0,0.0
3.6e-05,1,54,54,54,54.0,58,58,3111111.111111111,55555.55555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,27777.777777777777,27777.777777777777,54,4.0,0,0,0,1,0,1.0,284,64240,0.0,0.0,0.0,0.0,0.0
3.1e-05,1,54,54,54,54.0,58,58,3612903.2258064514,64516.12903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,32258.06451612903,32258.06451612903,54,4.0,0,0,0,1,0,1.0,2046,64240,0.0,0.0,0.0,0.0,0.0
3.6e-05,1,54,54,54,54.0,58,58,3111111.111111111,55555.55555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,27777.777777777777,27777.777777777777,54,4.0,0,0,0,1,0,1.0,1199,64240,0.0,0.0,0.0,0.0,0.0
5e-05,1,54,54,54,54.0,58,58,2240000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,20000.0,20000.0,54,4.0,0,0,0,1,0,1.0,1572,64240,0.0,0.0,0.0,0.0,0.0
0.00012,1,54,54,54,54.0,58,58,933333.3333333333,16666.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,8333.333333333334,8333.333333333334,54,4.0,0,0,0,1,0,1.0,1717,64240,0.0,0.0,0.0,0.0,0.0
0.000149,1,54,54,54,54.0,58,58,751677.8523489933,13422.818791946307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6711.4093959731545,6711.4093959731545,54,4.0,0,0,0,1,0,1.0,1857,64240,0.0,0.0,0.0,0.0,0.0
0.000107,1,54,54,54,54.0,58,58,1046728.9719626168,18691.58878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,9345.794392523365,9345.794392523365,54,4.0,0,0,0,1,0,1.0,2698,64240,0.0,0.0,0.0,0.0,0.0
1.160562,2,108,54,54,54.0,58,58,193.0099382885188,3.446606040866408,0.386854,0.5468212310307639,0.000157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,1.7233030204332038,1.7233030204332038,54,4.0,0,0,0,2,0,1.0,284,64240,0.0,0.0,0.0,0.0,0.0
9.6e-05,1,54,54,54,54.0,58,58,1166666.6666666667,20833.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,10416.666666666666,10416.666666666666,54,4.0,0,0,0,1,0,1.0,2496,64240,0.0,0.0,0.0,0.0,0.0
0.000181,1,54,54,54,54.0,58,58,618784.5303867403,11049.723756906076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5524.861878453038,5524.861878453038,54,4.0,0,0,0,1,0,1.0,247,64240,0.0,0.0,0.0,0.0,0.0
0.000118,1,54,54,54,54.0,58,58,949152.5423728814,16949.15254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,8474.57627118644,8474.57627118644,54,4.0,0,0,0,1,0,1.0,242,64240,0.0,0.0,0.0,0.0,0.0
0.000144,1,54,54,54,54.0,58,58,777777.7777777778,13888.888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6944.444444444444,6944.444444444444,54,4.0,0,0,0,1,0,1.0,3119,64240,0.0,0.0,0.0,0.0,0.0
0.000105,1,54,54,54,54.0,58,58,1066666.6666666665,19047.61904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,9523.809523809525,9523.809523809525,54,4.0,0,0,0,1,0,1.0,1014,64240,0.0,0.0,0.0,0.0,0.0
0.000141,1,54,54,54,54.0,58,58,794326.2411347517,14184.397163120566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,7092.198581560283,7092.198581560283,54,4.0,0,0,0,1,0,1.0,12,64240,0.0,0.0,0.0,0.0,0.0
0.000177,1,54,54,54,54.0,58,58,632768.3615819209,11299.435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5649.717514124294,5649.717514124294,54,4.0,0,0,0,1,0,1.0,2083,64240,0.0,0.0,0.0,0.0,0.0
0.000202,1,54,54,54,54.0,58,58,554455.4455445545,9900.9900990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,4950.495049504951,4950.495049504951,54,4.0,0,0,0,1,0,1.0,2428,64240,0.0,0.0,0.0,0.0,0.0
0.000192,1,54,54,54,54.0,58,58,583333.3333333334,10416.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5208.333333333333,5208.333333333333,54,4.0,0,0,0,1,0,1.0,2408,64240,0.0,0.0,0.0,0.0,0.0
6.148212,2,108,54,54,54.0,58,58,36.43335655959814,0.6505956528499668,2.049404,2.898222806756237,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.3252978264249834,0.3252978264249834,54,4.0,0,0,0,2,0,1.0,2600,64240,0.0,0.0,0.0,0.0,0.0
7.7e-05,1,54,54,54,54.0,58,58,1454545.4545454546,25974.02597402597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,12987.012987012988,12987.012987012988,54,4.0,0,0,0,1,0,1.0,2483,64240,0.0,0.0,0.0,0.0,0.0
7.8e-05,1,54,54,54,54.0,58,58,1435897.435897436,25641.02564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,12820.51282051282,12820.51282051282,54,4.0,0,0,0,1,0,1.0,57,64240,0.0,0.0,0.0,0.0,0.0
2.9e-05,1,54,54,54,54.0,58,58,3862068.9655172415,68965.5172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,34482.75862068965,34482.75862068965,54,4.0,0,0,0,1,0,1.0,728,64240,0.0,0.0,0.0,0.0,0.0
3.5e-05,1,54,54,54,54.0,58,58,3200000.0000000005,57142.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,28571.42857142857,28571.42857142857,54,4.0,0,0,0,1,0,1.0,1279,64240,0.0,0.0,0.0,0.0,0.0
7.1e-05,1,54,54,54,54.0,58,58,1577464.7887323943,28169.01408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,14084.50704225352,14084.50704225352,54,4.0,0,0,0,1,0,1.0,1848,64240,0.0,0.0,0.0,0.0,0.0
8.6e-05,1,54,54,54,54.0,58,58,1302325.5813953488,23255.81395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,11627.906976744183,11627.906976744183,54,4.0,0,0,0,1,0,1.0,3994,64240,0.0,0.0,0.0,0.0,0.0
0.000146,1,54,54,54,54.0,58,58,767123.2876712328,13698.6301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,6849.315068493151,6849.315068493151,54,4.0,0,0,0,1,0,1.0,184,64240,0.0,0.0,0.0,0.0,0.0
9.9e-05,1,54,54,54,54.0,58,58,1131313.1313131314,20202.020202020205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,10101.010101010104,10101.010101010104,54,4.0,0,0,0,1,0,1.0,268,64240,0.0,0.0,0.0,0.0,0.0
3e-05,1,54,54,54,54.0,58,58,3733333.333333333,66666.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,33333.333333333336,33333.333333333336,54,4.0,0,0,0,1,0,1.0,2473,64240,0.0,0.0,0.0,0.0,0.0
3.8e-05,1,54,54,54,54.0,58,58,2947368.4210526315,52631.57894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,26315.78947368421,26315.78947368421,54,4.0,0,0,0,1,0,1.0,3607,64240,0.0,0.0,0.0,0.0,0.0
4.7e-05,1,54,54,54,54.0,58,58,2382978.723404255,42553.19148936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,21276.595744680853,21276.595744680853,54,4.0,0,0,0,1,0,1.0,3901,64240,0.0,0.0,0.0,0.0,0.0
7e-05,1,54,54,54,54.0,58,58,1600000.0000000002,28571.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,14285.714285714286,14285.714285714286,54,4.0,0,0,0,1,0,1.0,1211,64240,0.0,0.0,0.0,0.0,0.0
8.5e-05,1,54,54,54,54.0,58,58,1317647.0588235294,23529.41176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,11764.70588235294,11764.70588235294,54,4.0,0,0,0,1,0,1.0,77,64240,0.0,0.0,0.0,0.0,0.0
0.000124,1,54,54,54,54.0,58,58,903225.8064516129,16129.032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,8064.516129032258,8064.516129032258,54,4.0,0,0,0,1,0,1.0,433,64240,0.0,0.0,0.0,0.0,0.0
3.7e-05,1,54,54,54,54.0,58,58,3027027.027027027,54054.05405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,27027.027027027027,27027.027027027027,54,4.0,0,0,0,1,0,1.0,3635,64240,0.0,0.0,0.0,0.0,0.0
0.607969,2,108,54,54,54.0,58,58,368.4398382154353,6.579282825275631,0.2026563333333333,0.2864869064283547,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,3.2896414126378155,3.2896414126378155,54,4.0,0,0,0,2,0,1.0,116,64240,0.0,0.0,0.0,0.0,0.0
9e-05,1,54,54,54,54.0,58,58,1244444.4444444445,22222.222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,11111.111111111111,11111.111111111111,54,4.0,0,0,0,1,0,1.0,2109,64240,0.0,0.0,0.0,0.0,0.0
4e-05,1,54,54,54,54.0,58,58,2800000.0,49999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,25000.0,25000.0,54,4.0,0,0,0,1,0,1.0,2637,64240,0.0,0.0,0.0,0.0,0.0
6.2e-05,1,54,54,54,54.0,58,58,1806451.6129032257,32258.06451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,16129.032258064515,16129.032258064515,54,4.0,0,0,0,1,0,1.0,2233,64240,0.0,0.0,0.0,0.0,0.0
4.6e-05,1,54,54,54,54.0,58,58,2434782.6086956523,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,21739.130434782608,21739.130434782608,54,4.0,0,0,0,1,0,1.0,3586,64240,0.0,0.0,0.0,0.0,0.0
3.7e-05,1,54,54,54,54.0,58,58,3027027.027027027,54054.05405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,27027.027027027027,27027.027027027027,54,4.0,0,0,0,1,0,1.0,1365,64240,0.0,0.0,0.0,0.0,0.0
7.9e-05,1,54,54,54,54.0,58,58,1417721.5189873418,25316.45569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,12658.227848101267,12658.227848101267,54,4.0,0,0,0,1,0,1.0,245,64240,0.0,0.0,0.0,0.0,0.0
2.5e-05,1,54,54,54,54.0,58,58,4480000.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,40000.0,40000.0,54,4.0,0,0,0,1,0,1.0,3635,64240,0.0,0.0,0.0,0.0,0.0
3.5e-05,1,54,54,54,54.0,58,58,3200000.0000000005,57142.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,28571.42857142857,28571.42857142857,54,4.0,0,0,0,1,0,1.0,223,64240,0.0,0.0,0.0,0.0,0.0
5.520395,2,108,54,54,54.0,58,58,40.5768065509805,0.724585831267509,1.8401316666666665,2.602284005224428,3.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.3622929156337545,0.3622929156337545,54,4.0,0,0,0,2,0,1.0,3570,64240,0.0,0.0,0.0,0.0,0.0
5.5e-05,1,54,54,54,54.0,58,58,2036363.636363636,36363.63636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,18181.81818181818,18181.81818181818,54,4.0,0,0,0,1,0,1.0,2773,64240,0.0,0.0,0.0,0.0,0.0
1.076233,2,108,54,54,54.0,58,58,208.1333688894505,3.716667301597331,0.3587443333333333,0.5072555418618465,4.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,1.8583336507986652,1.8583336507986652,54,4.0,0,0,0,2,0,1.0,546,64240,0.0,0.0,0.0,0.0,0.0
3.4e-05,1,54,54,54,54.0,58,58,3294117.647058824,58823.52941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,29411.764705882357,29411.764705882357,54,4.0,0,0,0,1,0,1.0,2975,64240,0.0,0.0,0.0,0.0,0.0
3.448484,2,108,54,54,54.0,58,58,64.95607925105641,1.159929986626007,1.1494946666666668,1.6255545799727005,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0.5799649933130037,0.5799649933130037,54,4.0,0,0,0,2,0,1.0,1725,64240,0.0,0.0,0.0,0.0,0.0
3.1e-05,1,54,54,54,54.0,58,58,3612903.2258064514,64516.12903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,32258.06451612903,32258.06451612903,54,4.0,0,0,0,1,0,1.0,2344,64240,0.0,0.0,0.0,0.0,0.0
4.5e-05,1,54,54,54,54.0,58,58,2488888.8888888885,44444.444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,22222.222222222223,22222.222222222223,54,4.0,0,0,0,1,0,1.0,2,64240,0.0,0.0,0.0,0.0,0.0
