Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Act_data_pkt_fwd,Min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
53,1.0,1,0,107,0,107,107,107.0,0.0,0,0,0,0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,107,107,107.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,107.0,107.0,0,0,0,0,107,1727764967.879715,0.0,1727764967.879715,1727764967.879715,0.0,0.0,0.0,0.0
36146,1.0,1,0,185,0,185,185,185.0,0.0,0,0,0,0,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,185,185,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0,0,0,0,185,1727764968.066895,0.0,1727764968.066895,1727764968.066895,0.0,0.0,0.0,0.0
5353,41.80559015274048,2,0,169,0,87,82,84.5,3.5355339059327378,0,0,0,0,4.042521571458346,0.04784049196992125,41.80559015274048,0.0,41.80559015274048,41.80559015274048,41.80559015274048,41.80559015274048,0.0,41.80559015274048,41.80559015274048,0,0,0,0,0,0,0,68,0,0.04784049196992125,0.0,82,87,84.5,3.5355339059327378,12.500000000000002,0,0,0,0,0,0,0,0,0.0,84.5,84.5,0,0,0,0,82,1727765002.258678,29.56101628850835,1727765023.161473,1727764981.355883,41.80559015274048,0.0,41.80559015274048,41.80559015274048
53,1.0,1,0,97,0,97,97,97.0,0.0,0,0,0,0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,97,97,97.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,97.0,97.0,0,0,0,0,97,1727764990.5464,0.0,1727764990.5464,1727764990.5464,0.0,0.0,0.0,0.0
53,1.0,1,0,97,0,97,97,97.0,0.0,0,0,0,0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,97,97,97.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,97.0,97.0,0,0,0,0,97,1727764990.546592,0.0,1727764990.546592,1727764990.546592,0.0,0.0,0.0,0.0
53,1.0,1,0,97,0,97,97,97.0,0.0,0,0,0,0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,97,97,97.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,97.0,97.0,0,0,0,0,97,1727764990.546783,0.0,1727764990.546783,1727764990.546783,0.0,0.0,0.0,0.0
53,1.0,1,0,97,0,97,97,97.0,0.0,0,0,0,0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,97,97,97.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,97.0,97.0,0,0,0,0,97,1727764990.546945,0.0,1727764990.546945,1727764990.546945,0.0,0.0,0.0,0.0
48858,1.0,1,0,113,0,113,113,113.0,0.0,0,0,0,0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,113,113,113.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,113.0,113.0,0,0,0,0,113,1727764990.555889,0.0,1727764990.555889,1727764990.555889,0.0,0.0,0.0,0.0
33703,1.0,1,0,113,0,113,113,113.0,0.0,0,0,0,0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,113,113,113.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,113.0,113.0,0,0,0,0,113,1727764990.556212,0.0,1727764990.556212,1727764990.556212,0.0,0.0,0.0,0.0
49411,1.0,1,0,125,0,125,125,125.0,0.0,0,0,0,0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,125,125,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,125.0,125.0,0,0,0,0,125,1727764990.556874,0.0,1727764990.556874,1727764990.556874,0.0,0.0,0.0,0.0
60968,1.0,1,0,125,0,125,125,125.0,0.0,0,0,0,0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,125,125,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,125.0,125.0,0,0,0,0,125,1727764990.557248,0.0,1727764990.557248,1727764990.557248,0.0,0.0,0.0,0.0
53,1.0,1,0,97,0,97,97,97.0,0.0,0,0,0,0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,97,97,97.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,97.0,97.0,0,0,0,0,97,1727764990.560651,0.0,1727764990.560651,1727764990.560651,0.0,0.0,0.0,0.0
53,1.0,1,0,97,0,97,97,97.0,0.0,0,0,0,0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,97,97,97.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,97.0,97.0,0,0,0,0,97,1727764990.560845,0.0,1727764990.560845,1727764990.560845,0.0,0.0,0.0,0.0
57889,1.0,1,0,154,0,154,154,154.0,0.0,0,0,0,0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,154,154,154.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,154.0,154.0,0,0,0,0,154,1727764990.566612,0.0,1727764990.566612,1727764990.566612,0.0,0.0,0.0,0.0
43936,1.0,1,0,154,0,154,154,154.0,0.0,0,0,0,0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,154,154,154.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,154.0,154.0,0,0,0,0,154,1727764990.568416,0.0,1727764990.568416,1727764990.568416,0.0,0.0,0.0,0.0
1900,1.0,1,0,167,0,167,167,167.0,0.0,0,0,0,0,167.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,167,167,167.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0,0,0,0,167,1727764997.653512,0.0,1727764997.653512,1727764997.653512,0.0,0.0,0.0,0.0
1900,48.37132501602173,4,0,668,0,167,167,167.0,0.0,0,0,0,0,13.80983464436301,0.0826936206249282,16.123775005340576,26.313610772419427,46.49001407623291,0.03249502182006836,48.37132453918457,16.123775005340576,26.313610772419427,46.49001407623291,0.03249502182006836,0,0,0,0,0,0,0,136,0,0.0826936206249282,0.0,167,167,167.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0,0,0,0,167,1727765022.6437664,27.39451284294246,1727765047.283509,1727764998.912184,24.16941499710083,31.566093938001003,46.49001407623291,1.84881591796875
5353,39.2256019115448,11,0,2354,0,491,77,214.0,181.64635972130023,0,0,0,0,60.01182608512568,0.2804290938557275,3.92256019115448,8.995577898602637,28.57245707511902,0.0009930133819580078,39.22560119628906,3.92256019115448,8.995577898602637,28.57245707511902,0.0009930133819580078,0,0,0,0,0,0,0,374,0,0.2804290938557275,0.0,77,491,214.0,181.64635972130023,32995.4,0,0,0,0,0,0,0,0,0.0,214.0,214.0,0,0,0,0,77,1727765030.5205452,13.72259915972908,1727765042.699457,1727765003.473855,12.526456276575724,14.324546478428516,28.57245707511902,1.0268158912658691
53,1.0,1,0,85,0,85,85,85.0,0.0,0,0,0,0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,85,85,85.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,85.0,85.0,0,0,0,0,85,1727765009.627098,0.0,1727765009.627098,1727765009.627098,0.0,0.0,0.0,0.0
53,1.0,1,0,85,0,85,85,85.0,0.0,0,0,0,0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,85,85,85.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,85.0,85.0,0,0,0,0,85,1727765009.627228,0.0,1727765009.627228,1727765009.627228,0.0,0.0,0.0,0.0
36331,1.0,1,0,122,0,122,122,122.0,0.0,0,0,0,0,122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,122,122,122.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,122.0,122.0,0,0,0,0,122,1727765009.634421,0.0,1727765009.634421,1727765009.634421,0.0,0.0,0.0,0.0
56639,1.0,1,0,134,0,134,134,134.0,0.0,0,0,0,0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,134,134,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,134.0,134.0,0,0,0,0,134,1727765009.634946,0.0,1727765009.634946,1727765009.634946,0.0,0.0,0.0,0.0
53,1.0,1,0,96,0,96,96,96.0,0.0,0,0,0,0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,96,96,96.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,96.0,96.0,0,0,0,0,96,1727765011.276004,0.0,1727765011.276004,1727765011.276004,0.0,0.0,0.0,0.0
53,1.0,1,0,96,0,96,96,96.0,0.0,0,0,0,0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,96,96,96.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,96.0,96.0,0,0,0,0,96,1727765011.276307,0.0,1727765011.276307,1727765011.276307,0.0,0.0,0.0,0.0
53,1.0,1,0,96,0,96,96,96.0,0.0,0,0,0,0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,96,96,96.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,96.0,96.0,0,0,0,0,96,1727765011.276428,0.0,1727765011.276428,1727765011.276428,0.0,0.0,0.0,0.0
56312,1.0,1,0,184,0,184,184,184.0,0.0,0,0,0,0,184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,184,184,184.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,184.0,184.0,0,0,0,0,184,1727765011.282874,0.0,1727765011.282874,1727765011.282874,0.0,0.0,0.0,0.0
53,1.0,1,0,107,0,107,107,107.0,0.0,0,0,0,0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,107,107,107.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,107.0,107.0,0,0,0,0,107,1727765011.283371,0.0,1727765011.283371,1727765011.283371,0.0,0.0,0.0,0.0
35847,1.0,1,0,141,0,141,141,141.0,0.0,0,0,0,0,141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,141,141,141.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,141.0,141.0,0,0,0,0,141,1727765011.28341,0.0,1727765011.28341,1727765011.28341,0.0,0.0,0.0,0.0
34980,1.0,1,0,153,0,153,153,153.0,0.0,0,0,0,0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,153,153,153.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,153.0,153.0,0,0,0,0,153,1727765011.284059,0.0,1727765011.284059,1727765011.284059,0.0,0.0,0.0,0.0
46827,1.0,1,0,164,0,164,164,164.0,0.0,0,0,0,0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,164,164,164.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,164.0,164.0,0,0,0,0,164,1727765011.289273,0.0,1727765011.289273,1727765011.289273,0.0,0.0,0.0,0.0
53,1.0,1,0,87,0,87,87,87.0,0.0,0,0,0,0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,87,87,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0,0,0,0,87,1727765019.551509,0.0,1727765019.551509,1727765019.551509,0.0,0.0,0.0,0.0
33750,1.0,1,0,235,0,235,235,235.0,0.0,0,0,0,0,235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,235.0,235.0,0,0,0,0,235,1727765019.560316,0.0,1727765019.560316,1727765019.560316,0.0,0.0,0.0,0.0
53,1.0,1,0,100,0,100,100,100.0,0.0,0,0,0,0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,100,100,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,0,0,0,0,100,1727765026.255551,0.0,1727765026.255551,1727765026.255551,0.0,0.0,0.0,0.0
41198,1.0,1,0,292,0,292,292,292.0,0.0,0,0,0,0,292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,292,292,292.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,292.0,292.0,0,0,0,0,292,1727765026.324602,0.0,1727765026.324602,1727765026.324602,0.0,0.0,0.0,0.0
53,1.0,1,0,100,0,100,100,100.0,0.0,0,0,0,0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,100,100,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,0,0,0,0,100,1727765027.252914,0.0,1727765027.252914,1727765027.252914,0.0,0.0,0.0,0.0
47090,1.0,1,0,436,0,436,436,436.0,0.0,0,0,0,0,436.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,436,436,436.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,436.0,436.0,0,0,0,0,436,1727765027.356994,0.0,1727765027.356994,1727765027.356994,0.0,0.0,0.0,0.0
5353,1.0,1,0,75,0,75,75,75.0,0.0,0,0,0,0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,75,75,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,75.0,75.0,0,0,0,0,75,1727765036.969148,0.0,1727765036.969148,1727765036.969148,0.0,0.0,0.0,0.0
53,1.0,1,0,86,0,86,86,86.0,0.0,0,0,0,0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,86,86,86.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86.0,86.0,0,0,0,0,86,1727765036.97505,0.0,1727765036.97505,1727765036.97505,0.0,0.0,0.0,0.0
58068,1.0,1,0,136,0,136,136,136.0,0.0,0,0,0,0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,136,136,136.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,136.0,136.0,0,0,0,0,136,1727765036.981921,0.0,1727765036.981921,1727765036.981921,0.0,0.0,0.0,0.0
53,1.0,1,0,95,0,95,95,95.0,0.0,0,0,0,0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,95,95,95.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,95.0,95.0,0,0,0,0,95,1727765041.119311,0.0,1727765041.119311,1727765041.119311,0.0,0.0,0.0,0.0
34251,1.0,1,0,120,0,120,120,120.0,0.0,0,0,0,0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,120,120,120.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,120.0,120.0,0,0,0,0,120,1727765041.12381,0.0,1727765041.12381,1727765041.12381,0.0,0.0,0.0,0.0
53,1.0,1,0,88,0,88,88,88.0,0.0,0,0,0,0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,88,88,88.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,88.0,88.0,0,0,0,0,88,1727765042.279008,0.0,1727765042.279008,1727765042.279008,0.0,0.0,0.0,0.0
40687,1.0,1,0,222,0,222,222,222.0,0.0,0,0,0,0,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,222,222,222.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,222.0,222.0,0,0,0,0,222,1727765042.285135,0.0,1727765042.285135,1727765042.285135,0.0,0.0,0.0,0.0
53,1.0,1,0,93,0,93,93,93.0,0.0,0,0,0,0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,93,93,93.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93.0,93.0,0,0,0,0,93,1727765042.624051,0.0,1727765042.624051,1727765042.624051,0.0,0.0,0.0,0.0
53,1.0,1,0,93,0,93,93,93.0,0.0,0,0,0,0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,93,93,93.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93.0,93.0,0,0,0,0,93,1727765042.624246,0.0,1727765042.624246,1727765042.624246,0.0,0.0,0.0,0.0
53296,1.0,1,0,109,0,109,109,109.0,0.0,0,0,0,0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,109,109,109.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,109.0,109.0,0,0,0,0,109,1727765042.625913,0.0,1727765042.625913,1727765042.625913,0.0,0.0,0.0,0.0
43380,1.0,1,0,121,0,121,121,121.0,0.0,0,0,0,0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,121,121,121.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,121.0,121.0,0,0,0,0,121,1727765042.626495,0.0,1727765042.626495,1727765042.626495,0.0,0.0,0.0,0.0
53,1.0,1,0,90,0,90,90,90.0,0.0,0,0,0,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,90,90,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,90.0,90.0,0,0,0,0,90,1727765043.386117,0.0,1727765043.386117,1727765043.386117,0.0,0.0,0.0,0.0
53,1.0,1,0,90,0,90,90,90.0,0.0,0,0,0,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,90,90,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,90.0,90.0,0,0,0,0,90,1727765043.38636,0.0,1727765043.38636,1727765043.38636,0.0,0.0,0.0,0.0
53,1.0,1,0,102,0,102,102,102.0,0.0,0,0,0,0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,102,102,102.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,102.0,102.0,0,0,0,0,102,1727765043.394188,0.0,1727765043.394188,1727765043.394188,0.0,0.0,0.0,0.0
53,1.0,1,0,102,0,102,102,102.0,0.0,0,0,0,0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,102,102,102.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,102.0,102.0,0,0,0,0,102,1727765043.394406,0.0,1727765043.394406,1727765043.394406,0.0,0.0,0.0,0.0
59317,1.0,1,0,129,0,129,129,129.0,0.0,0,0,0,0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,129,129,129.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,129.0,129.0,0,0,0,0,129,1727765043.400601,0.0,1727765043.400601,1727765043.400601,0.0,0.0,0.0,0.0
45933,1.0,1,0,141,0,141,141,141.0,0.0,0,0,0,0,141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,141,141,141.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,141.0,141.0,0,0,0,0,141,1727765043.402459,0.0,1727765043.402459,1727765043.402459,0.0,0.0,0.0,0.0
41842,1.0,1,0,118,0,118,118,118.0,0.0,0,0,0,0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,118,118,118.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,118.0,118.0,0,0,0,0,118,1727765043.403518,0.0,1727765043.403518,1727765043.403518,0.0,0.0,0.0,0.0
49764,1.0,1,0,130,0,130,130,130.0,0.0,0,0,0,0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,130,130,130.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,130.0,130.0,0,0,0,0,130,1727765043.404619,0.0,1727765043.404619,1727765043.404619,0.0,0.0,0.0,0.0
53,1.0,1,0,92,0,92,92,92.0,0.0,0,0,0,0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,92,92,92.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,92.0,92.0,0,0,0,0,92,1727765043.41103,0.0,1727765043.41103,1727765043.41103,0.0,0.0,0.0,0.0
51302,1.0,1,0,173,0,173,173,173.0,0.0,0,0,0,0,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,173,173,173.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,173.0,173.0,0,0,0,0,173,1727765043.415592,0.0,1727765043.415592,1727765043.415592,0.0,0.0,0.0,0.0
53,1.0,1,0,102,0,102,102,102.0,0.0,0,0,0,0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,102,102,102.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,102.0,102.0,0,0,0,0,102,1727765043.420228,0.0,1727765043.420228,1727765043.420228,0.0,0.0,0.0,0.0
56039,1.0,1,0,127,0,127,127,127.0,0.0,0,0,0,0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,127,127,127.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,127.0,127.0,0,0,0,0,127,1727765043.424816,0.0,1727765043.424816,1727765043.424816,0.0,0.0,0.0,0.0
53,1.0,1,0,87,0,87,87,87.0,0.0,0,0,0,0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,87,87,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0,0,0,0,87,1727765044.408801,0.0,1727765044.408801,1727765044.408801,0.0,0.0,0.0,0.0
37987,1.0,1,0,144,0,144,144,144.0,0.0,0,0,0,0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,144,144,144.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,144.0,144.0,0,0,0,0,144,1727765044.410384,0.0,1727765044.410384,1727765044.410384,0.0,0.0,0.0,0.0
53,1.0,1,0,98,0,98,98,98.0,0.0,0,0,0,0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,98,98,98.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,98.0,98.0,0,0,0,0,98,1727765044.411173,0.0,1727765044.411173,1727765044.411173,0.0,0.0,0.0,0.0
41642,1.0,1,0,126,0,126,126,126.0,0.0,0,0,0,0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,126,126,126.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,126.0,126.0,0,0,0,0,126,1727765044.417378,0.0,1727765044.417378,1727765044.417378,0.0,0.0,0.0,0.0
53,1.0,1,0,98,0,98,98,98.0,0.0,0,0,0,0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0,1.0,0.0,98,98,98.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,98.0,98.0,0,0,0,0,98,1727765044.427667,0.0,1727765044.427667,1727765044.427667,0.0,0.0,0.0,0.0
